0,1,Nc1ncc(C=Cc2ccc([N+](=O)[O-])o2)nn1
104,2,C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12
105,2,CC1CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)CC2)CC1
106,2,CC1CCC2C(C)C(OC(=O)CCC(=O)[O-])OC3OC4(C)CCC1C32OO4.[Na+]
107,2,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
108,2,C=C(C)C1CCC2(NCCN3CCS(=O)(=O)CC3)CCC3(C)C(CCC4C5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)C5CCC43C)C12
109,2,O=C(C=Cc1cccs1)Nc1scc(-c2ccccc2)c1C(=O)O
110,2,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
111,2,COC(C(O)CO)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O
112,2,O=C1Nc2cccc(Br)c2C1=O
113,2,CC(C)(COC(=O)c1ccc2c(c1)OCO2)CC1=C(O)C(=O)c2ccccc2C1=O
114,2,O=C1CSC(c2c(Cl)cccc2Cl)N1Cc1ccco1
115,2,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.O
116,2,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O.[Na+]
117,0,O=C(C=Cc1ccc(Cl)cc1Cl)N1CCOCC1
118,0,CCC1OC(=O)C(C)=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)=CC1(C)O
119,0,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(C)ccc21
120,0,COC(=O)Cc1cc(=O)oc2cc(OC3OC(C)C(OC)C(OC(=O)c4ccc(C)[nH]4)C3O)ccc12
121,0,CCC(C)C(=O)C(C)c1oc(=O)c(C)c(O)c1C
122,0,CCC1OC(=O)C(C)C2OC(C)(CC(C)CN(C(=O)Nc3ccc(Cl)cc3Cl)C(C)C(O)C1(C)O)C(OC1OC(C)CC(N(C)C)C1O)C2C
123,0,COc1cc(OC)c(C2COc3c(cc(C=CC(=O)c4cc(OC)c(OC)c(OC)c4)c4c3C=CC(C)(C)O4)C2)cc1C=CC(=O)c1cc(OC)c(OC)c(OC)c1
124,0,O=C1CSC(=NN=Cc2ccco2)N1Cc1ccc([N+](=O)[O-])cc1
125,0,CCCCCCCCOCC1OC(O)C(O)C(O)C1O
126,0,CC1(CO)CCCC2(C)C1CCC1(C)C2CC(O)C2(C)C3COC(=O)C3=CCC12
127,0,COC(=O)CCC=CC(O)CC=CC=CC=CC=CC=CC(O)C(C)CO
128,0,CCOP(=O)(OCC)C(Nc1ncccn1)c1ccc(F)cc1
129,0,CCCCCCCCCCCCCCCC(=O)NC(C)CN(CC(=O)NC(C)CN(CC(=O)NC(CCC(=O)O)CN(CC(=O)NC(CCC(=O)O)CN(CC(=O)NC(CCC(=O)O)CN(CC(N)=O)C(=O)CC(=O)O)C(=O)CC(=O)O)C(=O)CC(=O)O)C(C)=O)C(C)=O
130,0,O=[N+]([O-])c1cccc(C2C3=C(N=C4SC=C(c5ccc(Cl)cc5)N42)c2ccccc2SC3)c1
131,0,NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(OCc2ccc3ccccc3c2)C1O
132,0,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(OC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)c(-c4ccc(O)c(O)c4)oc3c2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
133,0,CC(c1ccc(N2CCN(c3ccccc3)CC2)cc1)N(O)C(=O)c1ccccc1-c1ccccc1C(=O)O
134,0,CC(=O)Nc1ccc(C(=O)C=Cc2ccc(C=O)cc2)cc1
135,0,CCOC(=O)C(C(=O)C(C)(C)C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
136,0,Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(N=Cc5ccc([N+](=O)[O-])cc5)cc4)nc(N(C)C)n3)ccc12
137,0,CCOC(=O)c1ccc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)cc1
138,0,CC1(C)OC2OC3COB(c4cccc(N)c4)OC3C2O1
139,0,CCCCCCCCCCCC(=O)NC(CCCCN)CN(CC(N)=O)C(=O)CCCN
140,0,NC(=O)CC1NC(=O)C(N)C(O)c2ccc(c(Cl)c2)Oc2cc3cc(c2O)Oc2ccc(cc2)C(O)C2NC(=O)C(NC(=O)C3NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)NC2=O
141,0,CC(C)=CC(C(=O)O)C(C)=CCCC(C)=CCCC1(C)CCc2cc(O)cc(C)c2O1
142,0,COc1ccc(C(=O)CSc2nc(C)c(C)n2Nc2ccc(C)cc2)cc1OC
143,0,COc1ccc2[nH]c3c(c2c1)CCN=C3c1ccccc1
144,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=C(O)C1CCCCC1C(=O)O
145,0,Cc1nnsc1C(=O)NNC(=S)Nc1cccc(F)c1
146,0,Cc1c2c3ccccc3nc-2n(C)c2ccccc12
147,0,COc1cc(-n2cc(COc3cccc(-n4c(C)nc5ccccc5c4=O)c3)nn2)cc(OC)c1OC
148,0,COC(=O)c1ccc(CN2CCc3c(sc(NC(=O)c4cc(OCCNC(=O)C(F)(F)F)ccc4Cl)c3C#N)C2)cc1
149,0,Cc1ccc2nc(Cl)c(-c3c(C#N)c(N)nc(Sc4ccccc4)c3C#N)cc2c1
150,0,COc1ccc2nc(Oc3ccc(C)cc3)c(C3C(C#N)=C(N)OC4=C3C(=O)CC(C)(C)C4)cc2c1
151,0,CC(C=CC=CC(O)CC(O)CC1=C(C)C(=O)C(C)(O)N1CCO)=CC=CC(C)C(O)C(C)CCc1ccccc1
152,0,C=CCCCCCCCCC(=O)Oc1ccc2ccc(=O)oc2c1
153,0,O=C1c2cccnc2C(=O)c2c1c(C(=O)N1CCSCC1)c1ccc(Br)cn21
154,0,COc1ccc(C(=O)C=Cc2cc(C3COc4c(cc(C=CC(=O)c5ccc(OC)cc5)c5c4C=CC(C)(C)O5)C3)c(OC)cc2OC)cc1
155,0,CCC(C)Oc1ccc(F)c(C(N)=O)c1F
156,0,CCCCCCCCCCCC(=O)NC(CCCCN)CN(CC(N)=O)C(=O)CCCN
157,0,CC(=NNC(=O)c1nc(C(C)C)cs1)c1ccc(C)cc1
158,0,O=C1CSC(=NN=Cc2ccc3c(c2)OCO3)N1
159,0,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)CN(C)C(C)C(O)C1(C)O
160,0,CCCCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC
161,0,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=CC(=O)O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
162,0,CC1CCN(C(c2ccc(F)cc2)c2c(O)ccc3ccccc23)CC1
163,0,O=C1CSC(=NN=Cc2ccncc2)N1C(=O)c1ccccc1
164,0,Cc1cn(-c2c(C=O)c(C)nn2-c2ccccc2)cn1
165,0,O=C(Cc1ccccc1)NCC1=Cc2ccccc2OC1(O)C(F)(F)F
166,0,Cc1ccc2nc3c(cc2c1)C=NN=C(Nc1cccc(Cl)c1)S3
167,0,Cc1ccc(-c2nn(-c3ccccc3)cc2C2c3c(n(C)c(=O)n(C)c3=O)N=CN2c2cccc([N+](=O)[O-])c2)cc1
168,0,O=c1oc2ccccc2cc1-c1nnc(Sc2nc(Oc3cccc4cccnc34)nc(N3CCN(Cc4ccccc4)CC3)n2)o1
169,0,O=[N+]([O-])c1cccc(Nc2nc(NC(=S)N3N=C(c4ccccc4)CC3c3ccccc3[N+](=O)[O-])nc(Nc3cccc([N+](=O)[O-])c3)n2)c1
170,0,CCCCCCCCCCCCCCCCCC(=O)Nc1nnc(SC2OC(CO)C(O)C(O)C2O)s1
171,0,N#CCN(Cc1ccc(F)cc1F)c1ccccc1
172,0,CC(=O)NCC1CN(c2ccc(N3CCN(c4c(F)cc5c(=O)c(C(=O)O)cn6c5c4OCC6C)CC3)c(F)c2)C(=O)O1
173,0,Cc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1C1c3c(ccc4c(C)cc(=O)oc34)OCC1CO2
174,0,O=C(O)COC(Cn1nnc(-c2ccccc2)n1)c1ccc(Cl)cc1
175,0,CC(=NNc1nc(-c2ccc(Cl)cc2Cl)cs1)C1CCCCC1
176,0,NC(=O)c1noc(-c2ccc(N3CCOCC3)c(F)c2)n1
177,0,S=c1n(CN2CCCCC2)nc(-c2ccccc2Cl)n1-c1ccc(Br)cc1
178,0,COc1ccc(-n2c(-c3cccc(Cl)c3)nn(CN3CCCC3)c2=S)cc1
179,0,N#Cc1ccc(Oc2nc3ccc(Cl)cc3cc2C=O)cc1
180,0,CC(=O)OCC(NC(=O)C(N)CC(C)C)P(=O)(O)O
181,0,CC(=O)NCC1CC(=O)N(c2ccc(C(C)=O)cc2)C1
182,0,CCC(O)C(C)(O)C1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C2(C)CC(C)C(O2)C1C
183,0,COc1ccc(C(c2nnnn2C2CCCCC2)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4Cc3ccc(C(F)(F)F)cc3)CC2)c(OC)c1OC
184,0,COc1ccc2c(c1)cc(-c1nc3cc(Br)ccc3[nH]1)c1nnnn12
185,0,C=C1CC(Cn2nc(C)c(=O)[nH]c2=O)(c2ccc(F)cc2)OC1=O
186,0,O=C1CC(O)C(O)C23OC12C1(Oc2cccc4cccc(c24)O1)C1OC1C3O
187,0,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)OCC(CCCNC(=O)c1cccc(O)c1O)(CCCNC(=O)c1cccc(O)c1O)CCCNC(=O)c1cccc(O)c1O
188,0,NC1CC=C(CO)OC1OC1C(N)CC(N)C(O)C1OC1OC(CO)C(O)C1O
189,0,COc1cc2c(=O)c3ccccc3oc2c(O)c1OC
190,0,CC(C)=CCCC1=COC2=C(C)C(=O)C(=NNc3ccccc3)c3c(C)ccc1c32
191,0,CCOC(=O)c1cn(C2CC2)c2nc(NCc3cn(Cc4cnc(N)nc4N)nn3)c(F)cc2c1=O
192,0,O=C(Nc1nc(-c2ccc(Br)cc2)cs1)N1CCOCC1
193,0,O=C1CCSC(c2ccc(O)cc2)N1CCCCNc1ccnc2cc(Cl)ccc12
194,0,N#CC(C(=O)c1cc(F)c(Cl)nc1Cl)=P(c1ccccc1)(c1ccccc1)c1ccccc1
195,0,CCCCn1cc(CN(Cc2cn(CCCC)nn2)N2C(=O)c3cccc4c(Br)ccc(c34)C2=O)nn1.Cl.Cl
196,0,O=C(NCCSSCCNC(=O)C(Cc1ccc(Oc2cc(CC(=NO)C(=O)NCCSSCCNC(=O)C(Cc3ccc(O)c(Br)c3)=NO)cc(Br)c2O)c(Br)c1)=NO)C(Cc1ccc(O)c(Br)c1)=NO
197,0,CN1CCCN(C(=O)c2ccccc2SSc2ccccc2C(=O)N2CCCN(C)CC2)CC1
198,0,CCCCCc1ccc(-n2cc(CN(Cc3cn(-c4ccc(CCCCC)cc4)nn3)c3nc4ccccc4s3)nn2)cc1
199,0,CC(C)=NNC(=O)c1nc(C(C)C)cs1
200,0,CC(=O)NCC1CN(c2ccc(C=CC(=O)c3cccc(F)c3)cc2)C(=O)O1
201,0,CCc1cc(Nc2cc3c(ncn3CCCCOC)c(=O)[nH]2)ccc1C
202,0,CCC(C)C(NC(=O)CNC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(N)=O)C(C)C)C(C)C)C(C)O
203,0,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCOCC1
204,0,CCCCCCCCn1c2ccc(C(=O)CCl)cc2c2cc(C(=O)CCl)ccc21
205,0,CCN(CC)Cn1nc(-c2ccccc2)n(-c2ccc(Br)cc2)c1=S
206,0,Br.CC(N)C(=O)NC(C)C(=O)NO
207,0,C=C(COC(=O)CCC(C)C)C1Cc2cc(C(C)=O)ccc2O1
208,0,CC(C)OC(=O)C(C(=O)C(C)(C)C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
209,0,O=c1cc(CO)oc(C2C=C(c3cccc(O)c3)Oc3ccccc32)c1O
210,0,Cc1nn(-c2ccccc2)c(-n2ccnc2)c1-c1cc(-c2ccc(F)cc2)nc(N)c1C#N
211,0,CC(=O)N1N=C(c2nc(C(C)C)cs2)OC1c1ccc([N+](=O)[O-])cc1
212,0,COC1CCCCCCCCCC(C)OC(=O)CCC1=O
213,0,Oc1c2c(nn1-c1ccc(Cl)cc1)CC(c1ccccc1)S2
214,0,CC1=CCC(C(C)(C)O)CC1
215,0,Nc1nc(-c2ccc(Nc3cc(=O)oc4ccccc34)cc2)cc(-c2ccccc2Br)n1
216,0,COc1ccc(NN2C(N)=C(C#N)C(c3cc4ccccc4nc3Cl)C3=C2CC(C)(C)CC3=O)cc1
217,0,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCC(N)C5)c1c4n23
218,0,CC(C)=CC(=O)C(O)C(C)=CCCC(C)=CCCC1(C)CCc2cc(O)cc(C)c2O1
219,0,O=C(NNC(=S)Nc1ccccc1Br)c1cc2ccccc2[nH]1
220,0,CCC(C(=O)NCCOCCOCCOC)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1
221,0,CCC(C)C(NC(=O)C(N)CCCCN)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)C(C)O)C(C)CC
222,0,COc1ccc(N2N=C(c3ccc(F)cc3)CC2c2c(C)nn(-c3ccccc3)c2Oc2cccc(F)c2)cc1
223,0,CC(C)Oc1ccc(F)c(C(N)=O)c1F
224,0,CC(=O)NCC1=Cc2cc(Br)ccc2OC1(O)C(F)(F)F
225,0,CCCCC(=O)NS(=O)(=O)c1ccccc1
226,0,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O
227,0,O=c1oc2ccccc2cc1C1=CSC2=NC3=C(CSc4ccccc43)C(c3cccc([N+](=O)[O-])c3)N12
228,3,Cc1cccc(C2CC(c3ccccc3)=NN2c2ccc(S(N)(=O)=O)cc2)c1
229,3,COc1ccccc1CCn1nnc2c1CCN(c1ccccc1)C2
230,3,Nc1nc2c(ncn2CCOC(COCc2ccccc2)CP(=O)(O)O)c(=O)[nH]1
231,3,Clc1c2ncccc2cc2nc(CBr)c(CBr)nc12
232,3,CN1C=C(N=Nc2ccc(Br)c(C(F)(F)F)c2)CCC1
233,3,CC(C)(C)c1ccc(-n2cc(-c3cn(C4CC(O)C(CO)O4)c(=O)[nH]c3=O)nn2)cc1
234,3,[O-][n+]1n[nH]c2c(Cl)c3ncccc3cc21
235,3,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COC6OC(CO)C(O)C(O)C6NC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21
236,3,CCOC(=O)C1(Cc2ccc(F)cc2)CN(c2ccccc2)Cc2nnn(Cc3cccc(F)c3)c21
237,3,N#CCn1nnc2cc3cccnc3c(Cl)c21
238,3,COc1ccc(-c2nc3cc(C(C)=O)ccc3[nH]2)c(OC)c1OC
239,3,Fc1ccc(F)c(N=NNc2cccc(C(F)(F)F)c2)c1
240,3,Cc1ccc(N=NC=C2CCCN2C)cc1
241,3,CC(=O)c1ccc2c(c1)nc(-c1ccc(Cl)cc1)n2C1CCCCC1
242,3,CN1CCCC1=CN=Nc1ccc(Br)c(C(F)(F)F)c1
243,3,Nc1ccn(CC=CCCP(=O)(O)O)c(=O)n1
244,3,Nc1ccn(C2CC(CO)C(O)C2O)c(=O)n1
245,3,CC(NP(=O)(OCC(COP(=O)(NC(C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)SCn1cnc2c(=O)[nH]c(N=CN(C)C)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
246,3,CC(=NNC(N)=S)c1ccc2[nH]c(-c3ccoc3)nc2c1
247,3,Nc1ccn(CC2COP(=O)(O)CO2)c(=O)n1
248,3,Nc1nc(CC(O)c2ccccc2C(F)(F)F)c(Br)c(=O)[nH]1
249,3,Nc1nc(F)c2ncn(C=C3CC3(CO)CO)c2n1
